Reset Time = 2022/02/26 11:50:18

YPP_Recv_No_recommand = 60, YPP_Recv_No = 60

Command Recv Socket Recreate Log =>
    [ 0] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000
    [ 1] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000
    [ 2] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000
    [ 3] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000
Ack Send Socket Recreate Log =>
    [ 0] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000
    [ 1] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000
    [ 2] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000
    [ 3] 0000/00/00 00:00:00 [    0]  0,   0, 0x00000000

Recv Command Data Error Log =>
    [ 0] 0000/00/00 00:00:00 [    0] 0x00000000->0x00000000,   0
    [ 1] 0000/00/00 00:00:00 [    0] 0x00000000->0x00000000,   0
    [ 2] 0000/00/00 00:00:00 [    0] 0x00000000->0x00000000,   0
    [ 3] 0000/00/00 00:00:00 [    0] 0x00000000->0x00000000,   0

Recv Command Data Store And Analize Log =>
    [  8], 2022/02/26, 10:11:25 -> 10:11:25, Post= 0, [0x0300], [0x00FF], 6,0,A2,0,0,0,0,0,
    [  9], 2022/02/26, 10:11:25 -> 10:11:25, Post= 1, [0x0300], [0x00FF], 24,0,A4,0,28,0,17,0,
    [ 10], 2022/02/26, 10:11:25 -> 10:11:25, Post= 2, [0x0300], [0x00FF], 2E,0,A4,0,28,0,18,0,
    [ 11], 2022/02/26, 10:11:25 -> 10:11:25, Post= 3, [0x0300], [0x00FF], 2,0,A5,0,28,0,18,0,
    [ 12], 2022/02/26, 10:11:25 -> 10:11:25, Post= 4, [0x0300], [0x00FF], A,0,A3,0,4,0,1,0,
    [ 13], 2022/02/26, 10:11:25 -> 10:11:25, Post= 5, [0x0300], [0x00FF], 24,0,A4,0,A,0,4,0,
    [ 14], 2022/02/26, 10:11:25 -> 10:11:25, Post= 0, [0x0300], [0x00FF], A,0,A3,1,6,0,1,0,
    [ 15], 2022/02/26, 10:11:25 -> 10:11:25, Post= 6, [0x0300], [0x00FF], 25,0,A4,FF,A,0,6,0,
    [ 16], 2022/02/26, 10:11:25 -> 10:11:25, Post= 1, [0x0300], [0x00FF], A,0,A3,0,6,0,1,0,
    [ 17], 2022/02/26, 10:11:25 -> 10:11:25, Post= 2, [0x0300], [0x00FF], 3B,0,A4,0,A,0,6,0,
    [ 18], 2022/02/26, 10:11:25 -> 10:11:25, Post= 0, [0x0300], [0x00FF], A,0,A3,0,6,0,1,0,
    [ 19], 2022/02/26, 10:11:25 -> 10:11:25, Post= 1, [0x0300], [0x00FF], 29,0,A4,0,A,0,6,0,
    [ 20], 2022/02/26, 10:11:26 -> 10:11:26, Post= 0, [0x0300], [0x00FF], A,0,A3,1,6,0,1,0,
    [ 21], 2022/02/26, 10:11:26 -> 10:11:26, Post= 0, [0x0300], [0x00FF], 2C,0,A4,0,A,0,6,0,
    [ 22], 2022/02/26, 10:11:27 -> 10:11:27, Post= 0, [0x0300], [0x00FF], 3C,0,A4,26,E,0,8,0,
    [ 23], 2022/02/26, 10:11:35 -> 10:11:35, Post= 0, [0x0300], [0x00FF], A,0,A3,0,8,0,1,0,
    [ 24], 2022/02/26, 10:11:35 -> 10:11:35, Post= 0, [0x0300], [0x00FF], A,0,A3,0,6,0,1,0,
    [ 25], 2022/02/26, 10:11:35 -> 10:11:35, Post= 0, [0x0300], [0x00FF], 43,0,A4,0,A,0,6,0,
    [ 26], 2022/02/26, 10:11:35 -> 10:11:35, Post= 0, [0x0300], [0x00FF], A,0,A3,0,6,0,1,0,
    [ 27], 2022/02/26, 10:11:35 -> 10:11:35, Post= 0, [0x0300], [0x00FF], 35,0,A4,26,A,0,6,0,
    [ 28], 2022/02/26, 10:11:35 -> 10:11:35, Post= 0, [0x0300], [0x00FF], A,0,A3,0,6,0,1,0,
    [ 29], 2022/02/26, 10:11:35 -> 10:11:35, Post= 0, [0x0300], [0x00FF], 2E,0,A4,C,A,0,6,0,
    [ 30], 2022/02/26, 10:11:39 -> 10:11:39, Post= 0, [0x0300], [0x00FF], A,0,A3,0,6,0,1,0,
    [ 31], 2022/02/26, 10:11:39 -> 10:11:39, Post= 0, [0x0300], [0x00FF], 2B,0,A4,0,A,0,6,0,
    [ 32], 2022/02/26, 10:11:39 -> 10:11:39, Post= 0, [0x0300], [0x00FF], 2,0,AF,0,A,0,6,0,
    [ 33], 2022/02/26, 10:11:39 -> 10:11:39, Post=-1, [0x0300], [0x00FF], 2,0,7,0,A,0,6,0,
    [ 34], 2022/02/26, 10:11:39 -> 10:11:40, Post= 1, [0x0300], [0x00FF], 2A,0,5F,0,0,0,0,0,
    [ 35], 2022/02/26, 10:11:40 -> 10:11:40, Post= 0, [0x0300], [0x00FF], 82,0,59,0,1,1,1,1,
    [ 36], 2022/02/26, 10:11:40 -> 10:11:40, Post= 2, [0x0300], [0x00FF], 6,0,50,0,0,0,0,0,
    [ 37], 2022/02/26, 10:11:40 -> 10:11:40, Post= 3, [0x0300], [0x00FF], 6,0,50,0,1,0,0,0,
    [ 38], 2022/02/26, 10:11:40 -> 10:11:40, Post= 4, [0x0300], [0x00FF], 6,0,50,0,2,0,0,0,
    [ 39], 2022/02/26, 10:11:40 -> 10:11:40, Post= 5, [0x0300], [0x00FF], 6,0,50,0,3,0,0,0,
    [ 40], 2022/02/26, 10:11:40 -> 10:11:40, Post=-1, [0x0300], [0x00FF], 6,0,F,0,1,0,0,0,
    [ 41], 2022/02/26, 10:11:40 -> 10:11:40, Post=-1, [0x0300], [0x00FF], 2,0,81,0,B0,5B,2,2,
    [ 42], 2022/02/26, 10:11:40 -> 10:11:40, Post= 0, [0x0300], [0x00FF], E,0,70,0,A,0,A4,0,
    [ 43], 2022/02/26, 10:11:40 -> 10:11:40, Post= 1, [0x0300], [0x00FF], 1E,0,69,0,0,0,0,0,
    [ 44], 2022/02/26, 10:11:40 -> 10:11:40, Post= 2, [0x0300], [0x00FF], 22,1,66,0,1,1,0,0,
    [ 45], 2022/02/26, 10:11:40 -> 10:11:40, Post= 3, [0x0300], [0x00FF], 1E,0,67,0,1,0,0,0,
    [ 46], 2022/02/26, 10:11:40 -> 10:11:40, Post= 4, [0x0300], [0x00FF], 1E,0,68,0,1,0,0,0,
    [ 47], 2022/02/26, 10:11:40 -> 10:11:40, Post= 5, [0x0300], [0x00FF], 6E,0,79,0,1,1,0,0,
    [ 48], 2022/02/26, 10:11:40 -> 10:11:40, Post= 6, [0x0300], [0x00FF], 6E,0,79,0,11,1,0,0,
    [ 49], 2022/02/26, 10:11:40 -> 10:11:40, Post= 7, [0x0300], [0x00FF], 1E,0,69,0,0,0,0,0,
    [ 50], 2022/02/26, 10:11:40 -> 10:11:40, Post=-1, [0x0300], [0x00FF], 6,0,A,0,88,13,0,0,
    [ 51], 2022/02/26, 10:11:40 -> 10:11:40, Post= 8, [0x0300], [0x00FF], 6,0,5A,FF,1,0,2,4,
    [ 52], 2022/02/26, 10:11:40 -> 10:11:40, Post=-1, [0x0300], [0x00FF], 6,0,65,0,2,0,0,0,
    [ 53], 2022/02/26, 10:11:40 -> 10:11:40, Post= 0, [0x0300], [0x00FF], 52,1,70,0,4E,1,A0,0,
    [ 54], 2022/02/26, 10:11:40 -> 10:11:40, Post= 9, [0x0300], [0x00FF], 22,0,70,0,1E,0,A1,0,
    [ 55], 2022/02/26, 10:11:40 -> 10:11:40, Post=10, [0x0300], [0x00FF], 12,1,70,0,E,1,A2,0,
    [ 56], 2022/02/26, 10:11:40 -> 10:11:40, Post=11, [0x0300], [0x00FF], 22,0,70,0,1E,0,A3,0,
    [ 57], 2022/02/26, 10:11:40 -> 10:11:40, Post=12, [0x0300], [0x00FF], 12,1,70,0,E,1,A2,0,
    [ 58], 2022/02/26, 10:11:40 -> 10:11:40, Post=13, [0x0300], [0x00FF], 22,0,70,0,1E,0,A3,0,
    [ 59], 2022/02/26, 10:11:40 -> 10:11:40, Post=14, [0x0300], [0x00FF], 72,1,70,0,6E,1,A2,0,
    [ 60], 2022/02/26, 10:11:40 -> 10:11:40, Post=15, [0x0300], [0x00FF], 28,0,70,0,24,0,A3,0,
    [ 61], 2022/02/26, 10:11:40 -> 10:11:40, Post=16, [0x0300], [0x00FF], B2,2,70,0,AE,2,A2,0,
    [ 62], 2022/02/26, 10:11:40 -> 10:11:40, Post=17, [0x0300], [0x00FF], 3C,0,70,0,38,0,A3,0,
    [ 63], 2022/02/26, 10:11:40 -> 10:11:40, Post=18, [0x0300], [0x00FF], 32,2,70,0,2E,2,A2,0,
    [ 64], 2022/02/26, 10:11:40 -> 10:11:40, Post=19, [0x0300], [0x00FF], 34,0,70,0,30,0,A3,0,
    [ 65], 2022/02/26, 10:11:40 -> 10:11:40, Post=20, [0x0300], [0x00FF], 52,1,70,0,4E,1,A2,0,
    [ 66], 2022/02/26, 10:11:40 -> 10:11:40, Post=21, [0x0300], [0x00FF], 26,0,70,0,22,0,A3,0,
    [ 67], 2022/02/26, 10:11:40 -> 10:11:40, Post=22, [0x0300], [0x00FF], D2,0,70,0,CE,0,A2,0,
    [ 68], 2022/02/26, 10:11:40 -> 10:11:40, Post=23, [0x0300], [0x00FF], 1E,0,70,0,1A,0,A3,0,
    [ 69], 2022/02/26, 10:11:40 -> 10:11:40, Post=24, [0x0300], [0x00FF], 92,1,70,0,8E,1,A2,0,
    [ 70], 2022/02/26, 10:11:40 -> 10:11:40, Post=25, [0x0300], [0x00FF], 2A,0,70,0,26,0,A3,0,
    [ 71], 2022/02/26, 10:11:40 -> 10:11:40, Post=26, [0x0300], [0x00FF], D2,0,70,0,CE,0,A2,0,
    [ 72], 2022/02/26, 10:11:40 -> 10:11:40, Post=27, [0x0300], [0x00FF], 1E,0,70,0,1A,0,A3,0,
    [ 73], 2022/02/26, 10:11:40 -> 10:11:40, Post=28, [0x0300], [0x00FF], 12,1,70,0,E,1,A2,0,
    [ 74], 2022/02/26, 10:11:40 -> 10:11:40, Post=29, [0x0300], [0x00FF], 22,0,70,0,1E,0,A3,0,
    [ 75], 2022/02/26, 10:11:40 -> 10:11:40, Post=30, [0x0300], [0x00FF], E,0,70,0,A,0,A4,0,
    [ 76], 2022/02/26, 10:11:40 -> 10:11:40, Post=31, [0x0300], [0x00FF], 66,0,70,0,62,0,DC,0,
    [ 77], 2022/02/26, 10:11:40 -> 10:11:40, Post=32, [0x0300], [0x00FF], 16,0,61,0,0,0,0,8,
    [ 78], 2022/02/26, 10:11:40 -> 10:11:40, Post=33, [0x0300], [0x00FF], 6,0,62,0,1,0,0,0,
    [ 79], 2022/02/26, 10:11:40 -> 10:11:40, Post=34, [0x0300], [0x00FF], 22,0,5D,0,0,0,0,0,
    [ 80], 2022/02/26, 10:11:40 -> 10:11:40, Post=35, [0x0300], [0x00FF], 22,0,5B,0,0,1,1,0,
    [ 81], 2022/02/26, 10:11:40 -> 10:11:40, Post=36, [0x0300], [0x00FF], FE,0,5B,0,0,2,C,0,
    [ 82], 2022/02/26, 10:11:40 -> 10:11:40, Post=37, [0x0300], [0x00FF], 2E,0,5C,0,0,2,5,0,
    [ 83], 2022/02/26, 10:11:40 -> 10:11:40, Post=38, [0x0300], [0x00FF], 12,0,5E,0,0,2,0,0,
    [ 84], 2022/02/26, 10:11:40 -> 10:11:40, Post=39, [0x0300], [0x00FF], 1A,0,52,0,0,0,0,0,
    [ 85], 2022/02/26, 10:11:40 -> 10:11:40, Post=40, [0x0300], [0x00FF], A,0,53,0,1,E,0,0,
    [ 86], 2022/02/26, 10:11:40 -> 10:11:40, Post=41, [0x0300], [0x00FF], 6,0,5A,FF,1,0,2,4,
    [ 87], 2022/02/26, 10:11:40 -> 10:11:40, Post=42, [0x0300], [0x00FF], 25,0,70,0,21,0,CB,0,
    [ 88], 2022/02/26, 10:11:40 -> 10:11:40, Post=43, [0x0300], [0x00FF], E,0,70,0,A,0,A4,0,
    [ 89], 2022/02/26, 10:11:41 -> 10:11:41, Post=44, [0x0300], [0x00FF], 20,0,70,0,1C,0,A3,0,
    [ 90], 2022/02/26, 10:11:41 -> 10:11:41, Post=45, [0x0300], [0x00FF], 32,0,70,0,2E,0,A2,0,
    [ 91], 2022/02/26, 10:11:41 -> 10:11:41, Post=46, [0x0300], [0x00FF], 28,0,70,0,24,0,A3,0,
    [ 92], 2022/02/26, 10:11:41 -> 10:11:41, Post=47, [0x0300], [0x00FF], 28,0,70,0,24,0,A3,0,
    [ 93], 2022/02/26, 10:11:41 -> 10:11:41, Post=48, [0x0300], [0x00FF], E,0,70,0,A,0,A4,0,
    [ 94], 2022/02/26, 10:11:41 -> 10:11:41, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,FF,0,0,1,
    [ 95], 2022/02/26, 10:11:42 -> 10:11:42, Post= 1, [0x0300], [0x00FF], EC,1,70,0,E8,1,E6,0,
    [ 96], 2022/02/26, 10:11:42 -> 10:11:42, Post= 2, [0x0300], [0x00FF], 64,0,70,0,60,0,F1,0,
    [ 97], 2022/02/26, 10:11:42 -> 10:11:42, Post= 3, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [ 98], 2022/02/26, 10:11:42 -> 10:11:42, Post= 4, [0x0300], [0x00FF], 5C,0,70,0,58,0,E2,0,
    [ 99], 2022/02/26, 10:11:43 -> 10:11:43, Post= 0, [0x0300], [0x00FF], 52,0,70,0,4E,0,DC,0,
    [100], 2022/02/26, 10:11:44 -> 10:11:44, Post= 0, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [101], 2022/02/26, 10:24:18 -> 10:24:18, Post=-1, [0x0300], [0x00FF], 6,0,65,0,2,0,0,0,
    [102], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 6,0,5A,FF,1,0,2,4,
    [103], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [104], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 22,0,5B,0,0,1,1,0,
    [105], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 1A,0,52,0,0,0,0,0,
    [106], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], A,0,53,0,1,E,0,0,
    [107], 2022/02/26, 10:24:18 -> 10:24:18, Post= 1, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [108], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [109], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [110], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 22,0,5B,0,0,1,1,0,
    [111], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], 1A,0,52,0,0,0,0,0,
    [112], 2022/02/26, 10:24:18 -> 10:24:18, Post= 0, [0x0300], [0x00FF], A,0,53,0,1,E,0,0,
    [113], 2022/02/26, 10:24:21 -> 10:24:21, Post= 0, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [114], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [115], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 12,0,5B,0,0,1,1,0,
    [116], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 72,0,5B,0,0,2,C,0,
    [117], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], E,0,5C,0,0,2,1,0,
    [118], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 12,0,5E,0,0,2,0,0,
    [119], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 1A,0,52,0,0,0,0,0,
    [120], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], A,0,53,0,1,E,0,0,
    [121], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [122], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 5C,0,70,0,58,0,E2,0,
    [123], 2022/02/26, 10:31:38 -> 10:31:38, Post= 0, [0x0300], [0x00FF], 24,0,70,0,20,0,CB,0,
    [124], 2022/02/26, 11:25:02 -> 11:25:02, Post=-1, [0x0300], [0x00FF], 6,0,65,0,2,0,0,0,
    [125], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], 22,0,5B,0,0,1,1,0,
    [126], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], FE,0,5B,0,0,2,C,0,
    [127], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], 2E,0,5C,0,0,2,5,0,
    [128], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], 12,0,5E,0,0,2,0,0,
    [129], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], 1A,0,52,0,0,0,0,0,
    [130], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], A,0,53,0,1,E,0,0,
    [131], 2022/02/26, 11:25:02 -> 11:25:02, Post= 1, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [132], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], 25,0,70,0,21,0,CB,0,
    [133], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [134], 2022/02/26, 11:25:02 -> 11:25:02, Post= 0, [0x0300], [0x00FF], 5C,0,70,0,58,0,E2,0,
    [135], 2022/02/26, 11:25:05 -> 11:25:05, Post= 0, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [136], 2022/02/26, 11:25:55 -> 11:25:55, Post=-1, [0x0300], [0x00FF], 6,0,65,0,2,0,0,0,
    [137], 2022/02/26, 11:25:55 -> 11:25:55, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [138], 2022/02/26, 11:25:56 -> 11:25:56, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [139], 2022/02/26, 11:25:56 -> 11:25:56, Post= 0, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [140], 2022/02/26, 11:25:56 -> 11:25:56, Post= 0, [0x0300], [0x00FF], 6,0,5A,0,1,0,2,4,
    [141], 2022/02/26, 11:25:56 -> 11:25:56, Post= 0, [0x0300], [0x00FF], 22,0,5B,0,0,1,1,0,
    [142], 2022/02/26, 11:25:56 -> 11:25:56, Post= 0, [0x0300], [0x00FF], 1A,0,52,0,0,0,0,0,
    [143], 2022/02/26, 11:25:56 -> 11:25:56, Post= 0, [0x0300], [0x00FF], A,0,53,0,1,E,0,0,
    [144], 2022/02/26, 11:26:00 -> 11:26:00, Post= 0, [0x0300], [0x00FF], 4A,0,70,0,46,0,D1,0,
    [145], 2022/02/26, 11:50:12 -> 11:50:12, Post= 0, [0x0300], [0x00FF], 12,0,5E,0,0,2,0,0,
    [146], 2022/02/26, 11:50:12 -> 11:50:12, Post= 0, [0x0300], [0x00FF], 1A,0,52,0,0,83,0,0,
    [147], 2022/02/26, 11:50:12 -> 11:50:12, Post= 0, [0x0300], [0x00FF], A,0,53,0,1,E,0,0,
    [148], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [149], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [150], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [151], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [152], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [153], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [154], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [155], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [156], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [157], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [158], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [159], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [160], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [161], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [162], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [163], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [164], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [165], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [166], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [167], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [168], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [169], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [170], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [171], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [172], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [173], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [174], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [175], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [176], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [177], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [178], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [179], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [180], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [181], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [182], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [183], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [184], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [185], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [186], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [187], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [188], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [189], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [190], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [191], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [192], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [193], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [194], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [195], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [196], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [197], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [198], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [199], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [200], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [201], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [202], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [203], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [204], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [205], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [206], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [207], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [208], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [209], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
    [210], 0000/00/00, 00:00:00 -> 00:00:00, Post= 0, [0x0000], [0x0000], 0,0,0,0,0,0,0,0,
